"受","41","34"
"廟","41","10"
"掉","41","29"
"排","41","27"
"課","41","21"
"啦","40","20"
"快","40","35"
"換","40","30"
"搭","40","33"
"方","40","33"
"活","40","33"
"跳","40","18"
"錯","40","25"
"雲","40","27"
"林","39","15"
"浯","39","17"
"溪","39","8"
"言","39","21"
"記","39","30"
"騎","39","21"
"塊","38","24"
"屆","38","15"
"度","38","29"
"組","38","22"
"賣","38","24"
"酒","38","18"
"隊","38","19"
"隨","38","29"
"煮","37","20"
"罵","37","15"
"黃","37","21"
"園","36","19"
"意","36","29"
"狗","36","10"
"砲","36","14"
"伯","35","5"
"倒","35","32"
"兵","35","20"
"北","35","15"
"性","35","29"
"故","35","19"
"棟","35","19"
"樂","35","28"
"氣","35","28"
"洗","35","21"
"穿","35","24"
"約","35","28"
"舊","35","26"
"院","35","12"
"需","35","30"
"麗","35","11"
"呀","34","26"
"命","34","28"
"敢","34","18"
"期","34","25"
"令","33","29"
"動","33","28"
"南","33","15"
"念","33","29"
"提","33","26"
"機","33","20"
"求","33","24"
"然","33","29"
"肉","33","18"
"親","33","22"
"轉","33","30"
"既","32","29"
"粥","32","5"
"苦","32","19"
"週","32","22"
"離","32","24"
"養","32","25"
"定","31","28"
"根","31","22"
"歌","31","19"
"白","31","27"
"睡","31","22"
"福","31","17"
"空","31","26"
"葉","31","17"
"西","31","23"
"願","31","24"
"飛","31","22"
"九","30","21"
"依","30","26"
"友","30","17"
"官","30","16"
"影","30","21"
"恁","30","5"
"欲","30","23"
"渡","30","7"
"湯","30","12"
"第","30","12"
"羊","30","6"
"群","30","22"
"腳","30","23"
"號","30","16"
"輕","30","22"
"部","30","19"
"面","30","25"
"項","30","21"
"佈","29","26"
"修","29","17"
"尚","29","21"
"放","29","25"
"明","29","21"
"杯","29","22"
"毋","29","9"
"沙","29","14"
"稱","29","19"
"聞","29","22"
"載","29","20"
"驚","29","22"
"魚","29","12"
"乃","28","20"
"員","28","21"
"晚","28","23"
"李","28","14"
"石","28","14"
"神","28","19"
"聊","28","27"
"街","28","12"
"通","28","21"
"代","27","22"
"典","27","7"
"初","27","23"
"化","27","27"
"媽","27","16"
"孫","27","14"
"屬","27","21"
"房","27","8"
"挑","27","19"
"採","27","10"
"曬","27","19"
"材","27","15"
"永","27","14"
"派","27","7"
"猶","27","23"
"綠","27","20"
"背","27","17"
"臉","27","20"
"芳","27","10"
"茶","27","17"
"萬","27","17"
"蓋","27","19"
"藏","27","19"
"談","27","21"
"題","27","13"
"黑","27","19"
"偉","26","4"
"冷","26","13"
"哪","26","22"
"哭","26","13"
"國","26","20"
"接","26","19"
"擦","26","15"
"擺","26","21"
"照","26","24"
"熱","26","17"
"理","26","23"
"皮","26","14"
"眼","26","23"
"義","26","17"
"興","26","11"
"色","26","20"
"許","26","20"
"迎","26","10"
"鄉","26","20"
"關","26","16"
"雙","26","21"
"頂","26","20"
"餐","26","14"
"任","25","21"
"印","25","16"
"喜","25","20"
"季","25","18"
"室","25","19"
"封","25","16"
"展","25","14"
"建","25","16"
"榮","25","13"
"汝","25","3"
"爬","25","16"
"牆","25","14"
"王","25","16"
"現","25","22"
"童","25","5"
"筆","25","21"
"草","25","19"
"觀","25","16"
"鍋","25","14"
"體","25","18"
"亭","24","7"
"供","24","21"
"團","24","16"
"均","24","16"
"夏","24","15"
"夜","24","23"
"嫁","24","13"
"底","24","19"
"株","24","13"
"演","24","10"
"甚","24","18"
"直","24","19"
"算","24","22"
"累","24","19"
"註","24","19"
"飄","24","21"
"主","23","14"
"兒","23","19"
"具","23","17"
"哥","23","10"
"妮","23","2"
"層","23","21"
"峰","23","7"
"強","23","20"
"戶","23","15"
"改","23","19"
"樣","23","20"
"熟","23","19"
"營","23","14"
"痛","23","18"
"碗","23","16"
"緣","23","9"
"股","23","10"
