"歷歷在目","4","4"
"水蜜桃花","4","1"
"無憂無慮","4","4"
"爭先恐後","4","4"
"琳瑯滿目","4","4"
"管訓出來","4","3"
"精忠衛隊","4","2"
"耳濡目染","4","4"
"耳聰目明","4","2"
"聚精會神","4","4"
"肅然起敬","4","4"
"腳踏實地","4","4"
"自然而然","4","3"
"苦口婆心","4","4"
"辛辛苦苦","4","4"
"重責大任","4","2"
"閒話家常","4","4"
"阿彌陀佛","4","3"
"雞同鴨講","4","4"
"離鄉背井","4","4"
"風塵僕僕","4","3"
"驚慌失措","4","4"
"一九六三年","3","1"
"一時之間","3","3"
"一股腦兒","3","3"
"一舉一動","3","3"
"一草一木","3","3"
"一點一滴","3","3"
"三十八年","3","3"
"不以為然","3","3"
"不勞而獲","3","3"
"不可或缺","3","3"
"不明就裡","3","3"
"不甘寂寞","3","3"
"不疾不徐","3","3"
"不約而同","3","2"
"世世代代","3","3"
"九霄雲外","3","3"
"也就是說","3","3"
"二十一世紀","3","2"
"二十七日","3","2"
"二十三日","3","3"
"二十五日","3","3"
"二話不說","3","3"
"五十七年","3","2"
"五彩繽紛","3","3"
"亭亭玉立","3","3"
"伏地挺身","3","3"
"休閒活動","3","3"
"來者不拒","3","3"
"依依不捨","3","3"
"優哉游哉","3","2"
"六十五年","3","3"
"六年乙班","3","1"
"凡夫俗子","3","3"
"分工合作","3","3"
"分道揚鑣","3","3"
"別開生面","3","3"
"刻骨銘心","3","3"
"千辛萬苦","3","3"
"半生不熟","3","1"
"博大精深","3","3"
"參謀總長","3","2"
"反共抗俄","3","2"
"取而代之","3","2"
"古今中外","3","2"
"呼朋引伴","3","3"
"善男信女","3","3"
"善體人意","3","3"
"喜極而泣","3","1"
"四面八方","3","3"
"因材施教","3","1"
"因緣際會","3","3"
"國民學校","3","1"
"大不相同","3","3"
"大快朵頤","3","3"
"大興善寺","3","1"
"天寒地凍","3","2"
"天馬行空","3","3"
"如履薄冰","3","3"
"孔武有力","3","2"
"字裡行間","3","3"
"家家戶戶","3","3"
"寓教於樂","3","2"
"尋尋覓覓","3","3"
"小心翼翼","3","3"
"年復一年","3","3"
"影響不了","3","2"
"得天獨厚","3","3"
"心甘情願","3","3"
"心路歷程","3","3"
"心高氣傲","3","1"
"息息相關","3","3"
"意氣風發","3","3"
"懵懵懂懂","3","3"
"或多或少","3","3"
"截然不同","3","3"
"打成一片","3","3"
"捉襟見肘","3","3"
"推陳出新","3","3"
"揮之不去","3","3"
"揮汗如雨","3","3"
"撒手人寰","3","3"
"教學組長","3","2"
"敦化南路","3","2"
"新養女湖","3","2"
"日復一日","3","3"
"時時刻刻","3","3"
"曬曬太陽","3","3"
"有感而發","3","3"
"有朝一日","3","3"
"有條不紊","3","2"
"有生之年","3","3"
"有聲有色","3","3"
"朝鮮半島","3","2"
"樂在其中","3","3"
"樂此不疲","3","3"
"歐陽榮陣","3","1"
"歷久不衰","3","3"
"汗流浹背","3","3"
"油然而生","3","3"
"津津樂道","3","3"
"活動中心","3","3"
"海市蜃樓","3","3"
"滔滔不絕","3","3"
"滿載而歸","3","3"
"潛移默化","3","3"
"無所不在","3","3"
"無拘無束","3","3"
"熱熱鬧鬧","3","3"
"獨當一面","3","3"
"理所當然","3","3"
"生日快樂","3","3"
"生生不息","3","3"
"由此可見","3","3"
"男女老幼","3","3"
"目不暇給","3","3"
"目瞪口呆","3","3"
"相談甚歡","3","3"
"眾所周知","3","3"
"硬著頭皮","3","3"
"神清氣爽","3","3"
"突如其來","3","3"
"章回小說","3","1"
"精疲力竭","3","3"
"綠意盎然","3","3"
"緊鑼密鼓","3","3"
"總而言之","3","3"
"美輪美奐","3","3"
"職業婦女","3","2"
"芸芸眾生","3","3"
"落地生根","3","3"
"記錄下來","3","3"
"設身處地","3","3"
"語重心長","3","3"
"諾貝爾椅","3","1"
"豁然開朗","3","3"
"賞心悅目","3","3"
"走街串巷","3","1"
"退避三舍","3","3"
"遠道而來","3","3"
"重蹈覆轍","3","3"
"金門春曉","3","2"
"開枝散葉","3","3"
"靈機一動","3","3"
"面有難色","3","3"
"風吹雨打","3","2"
"風調雨順","3","3"
"飢腸轆轆","3","3"
"馬特洪峰","3","1"
"驀然回首","3","3"
"驚天動地","3","2"
"體衛組長","3","1"
"鳥語花香","3","3"
"齊聚一堂","3","2"
"一九五二年","2","1"
"一九五四年","2","1"
"一九六四年","2","1"
"一分為二","2","1"
"一千三百多","2","1"
"一帆風順","2","2"
"一席之地","2","2"
"一應俱全","2","2"
"一成不變","2","2"
"一手包辦","2","2"
"一望無際","2","2"
"一無所有","2","1"
"一無所獲","2","2"
"一竅不通","2","2"
"一親芳澤","2","2"
"一蹴可幾","2","2"
"一飲而盡","2","2"
"七十六年","2","2"
"三五成群","2","2"
"三分之二","2","2"
"三十四師","2","1"
"三姑六婆","2","2"
"三教九流","2","2"
"三更半夜","2","2"
"上了年紀","2","2"
"不一會兒","2","2"
"不切實際","2","2"
"不動聲色","2","2"
"不務正業","2","2"
"不厭其煩","2","1"
"不可多得","2","2"
"不同以往","2","2"
"不同凡響","2","2"
"不告而別","2","2"
"不期而遇","2","2"
"不由自主","2","2"
"不知去向","2","2"
"不知所云","2","2"
"不絕於耳","2","2"
"不脛而走","2","2"
"不謀而合","2","1"
"不足為奇","2","2"
"不遠千里","2","2"
"不遺餘力","2","2"
"世外桃源","2","2"
"丟人現眼","2","2"
"中國時報","2","2"
"中央山脈","2","2"
"中央日報","2","2"
"久而久之","2","2"
"九十一年","2","1"
"九十六年","2","1"
"二十二日","2","1"
"二十八日","2","2"
"五光十色","2","2"
"五十年代","2","2"
"五十幾年","2","2"
"五味雜陳","2","2"
"五湖四海","2","2"
"五臟六腑","2","2"
"井然有序","2","2"
"人事全非","2","2"
"人仰馬翻","2","2"
"人來人往","2","2"
"人去樓空","2","2"
"人文薈萃","2","2"
"人間煙火","2","1"
"以身作則","2","2"
"來來回回","2","2"
"來來往往","2","2"
"信手拈來","2","2"
"個人電腦","2","2"
"假以時日","2","2"
"傳承下來","2","2"
"光宗耀祖","2","2"
"克莉絲蒂娜","2","1"
"內政部長","2","1"
"全神貫注","2","2"
"八十九年","2","1"
"八十五年","2","2"
"八十幾年","2","1"
"六十九年","2","2"
"六十八年","2","2"
"六十四年","2","2"
"六十年代","2","2"
"共襄盛舉","2","2"
"其實不然","2","2"
"兼容並包","2","1"
"冠狀肺炎","2","2"
"凡此種種","2","2"
"刮目相看","2","2"
"刻不容緩","2","2"
"前所未有","2","2"
"功成身退","2","2"
"勉為其難","2","2"
"動彈不得","2","2"
"包羅萬象","2","2"
"十九世紀","2","2"
"十里藍山","2","1"
"千真萬確","2","2"
"千里迢迢","2","2"
"千錘百鍊","2","2"
"半工半讀","2","2"
"受寵若驚","2","2"
"口沫橫飛","2","2"
"口若懸河","2","2"
"叫苦連天","2","1"
"台北市長","2","1"
"吃喝玩樂","2","2"
"吃飽喝足","2","2"
"合作無間","2","2"
"同舟共濟","2","2"
"含飴弄孫","2","2"
"呈現出來","2","2"
"和藹可親","2","2"
"哄堂大笑","2","2"
"哭笑不得","2","2"
"唾手可得","2","2"
"嘖嘖稱奇","2","2"
"嚴陣以待","2","2"
"四十一師","2","1"
"四十七年","2","2"
"四十八年","2","2"
"四百八十","2","2"
"回憶起來","2","2"
"國民黨籍","2","2"
"夕陽西下","2","2"
"多彩多姿","2","2"
"多此一舉","2","1"
"大功告成","2","2"
"大吃大喝","2","1"
"大大小小","2","2"
"大年初三","2","1"
"大張旗鼓","2","2"
"大發雷霆","2","2"
"大銀貳拾元","2","1"
"天南地北","2","2"
"天生我材必有用","2","2"
"天生麗質","2","2"
"天真爛漫","2","2"
"天長地久","2","2"
"始終如一","2","2"
"婀娜多姿","2","2"
"婚喪喜宴","2","1"
"媒妁之言","2","2"
"媽祖娘娘","2","2"
"孤陋寡聞","2","2"
"家喻戶曉","2","2"
"家常便飯","2","2"
"家父長制","2","1"
"寥寥無幾","2","2"
"實事求是","2","2"
"寸步難行","2","2"
"層巒疊嶂","2","2"
"山珍海味","2","2"
"嶄露頭角","2","2"
"工欲善其事","2","1"
"左鄰右舍","2","2"
"巧奪天工","2","2"
"差強人意","2","2"
"平平靜靜","2","2"
"平心而論","2","2"
"平方公里","2","2"
"座無虛席","2","2"
"彌足珍貴","2","2"
"形形色色","2","2"
"彬彬有禮","2","2"
"待人接物","2","2"
"徒勞無功","2","2"
"從容不迫","2","2"
"從小到大","2","2"
"心想事成","2","2"
"心有戚戚","2","2"
"心滿意足","2","2"
"心血來潮","2","2"
"志同道合","2","2"
"忠孝東路","2","1"
"怡然自得","2","2"
"怨天尤人","2","2"
"情不自禁","2","2"
"愁眉苦臉","2","2"
"意猶未盡","2","2"
"愛不釋手","2","2"
"成家立業","2","2"
"戮力以赴","2","2"
"手忙腳亂","2","2"
"打道回府","2","2"
"抬頭挺胸","2","2"
"持之以恆","2","2"
"指日可待","2","2"
"挨家挨戶","2","2"
"掉以輕心","2","2"
"提心吊膽","2","2"
"揚長而去","2","2"
"揠苗助長","2","2"
"搖曳生姿","2","2"
"擦身而過","2","2"
"改頭換面","2","2"
"新生南路","2","2"
"於心不忍","2","2"
"春暖花開","2","2"
"春風化雨","2","2"
"暈頭轉向","2","2"
"會心一笑","2","2"
"有教無類","2","2"
"有目共睹","2","2"
"有說有笑","2","2"
"有驚無險","2","2"
"朗朗上口","2","2"
"朝氣蓬勃","2","2"
"木麻黃樹","2","2"
"東倒西歪","2","2"
"根深柢固","2","2"
"根深蒂固","2","2"
"欣喜若狂","2","2"
"欣欣向榮","2","2"
"歇斯底里","2","2"
"歡聲雷動","2","2"
"歪歪斜斜","2","1"
"歷史學家","2","2"
"比比皆是","2","2"
"民以食為天","2","1"
"水蜜桃樹","2","1"
"沒完沒了","2","2"
"洋洋灑灑","2","2"
"浪跡天涯","2","2"
"海枯石爛","2","2"
"淡然處之","2","2"
"源源不絕","2","2"
"溫文儒雅","2","2"
"火冒三丈","2","2"
"無可奈何","2","2"
"無地自容","2","2"
"無庸置疑","2","2"
"無惡不作","2","2"
"無獨有偶","2","2"
"煥然一新","2","2"
"熟能生巧","2","2"
"熱氣騰騰","2","2"
"物人因娘","2","1"
"獨一無二","2","2"
"獨樹一幟","2","2"
"玉皇大帝","2","2"
"理監事會","2","1"
"甘拜下風","2","2"
"生態環境","2","2"
"生離死別","2","2"
"用心良苦","2","2"
"略勝一籌","2","2"
"畫龍點睛","2","2"
"異口同聲","2","2"
"當機立斷","2","2"
"疑難雜症","2","2"
"痛定思痛","2","2"
"痛改前非","2","2"
"百年樹人","2","2"
"目中無人","2","1"
"眼花撩亂","2","2"
"眾所矚目","2","2"
"知難而退","2","1"
"破口大罵","2","2"
"破涕為笑","2","2"
"禍不單行","2","2"
"科班出身","2","2"
"竊竊私語","2","2"
"粉墨登場","2","2"
"精益求精","2","2"
"紅蘿蔔絲","2","1"
"紛至沓來","2","2"
"素不解棋","2","1"
"累積下來","2","2"
"終其一生","2","2"
"絕大多數","2","2"
"絕大部分","2","2"
"絡繹不絕","2","2"
"經年累月","2","2"
"羅斯福路","2","2"
"美不勝收","2","2"
"群策群力","2","2"
"義無反顧","2","2"
"耀武揚威","2","2"
"老少咸宜","2","2"
"老老實實","2","2"
"老老少少","2","2"
"老花眼鏡","2","2"
"背道而馳","2","2"
"胼手胝足","2","2"
"自始至終","2","2"
"自討苦吃","2","2"
"至高無上","2","2"
"與時俱進","2","2"
"與生俱來","2","2"
"苦不堪言","2","2"
"茶餘飯後","2","2"
"荷槍實彈","2","1"
"莘莘學子","2","2"
"菩薩摩訶薩","2","1"
"華燈初上","2","2"
"萬里無雲","2","2"
"蔓延開來","2","2"
"處變不驚","2","2"
"蜻蜓點水","2","2"
"行之有年","2","1"
"行雲流水","2","2"
"見仁見智","2","2"
"見賢思齊","2","2"
"親力親為","2","2"
"討價還價","2","2"
"訓練有素","2","2"
"記憶猶新","2","2"
"誤入歧途","2","2"
"誤打誤撞","2","2"
"說說笑笑","2","2"
"談笑風生","2","2"
"諾貝爾獎","2","1"
"變幻莫測","2","2"
"豐功偉業","2","2"
"資本主義","2","1"
"躍然紙上","2","2"
"身不由己","2","2"
"載浮載沉","2","2"
"輕輕鬆鬆","2","2"
"轟轟烈烈","2","2"
"迎風招展","2","2"
"返老還童","2","2"
"迫在眉睫","2","2"
"逃之夭夭","2","2"
"通風報信","2","1"
"遍體鱗傷","2","2"
"遙不可及","2","2"
"遠近馳名","2","2"
"重溫舊夢","2","2"
"重男輕女","2","2"
"金門浯島","2","2"
"金門縣志","2","1"
"金門縣政府","2","2"
"金門衍派","2","1"
"錦上添花","2","2"
"鑼鼓喧天","2","2"
"長篇大論","2","2"
"門庭若市","2","2"
"開開心心","2","2"
"阿姆斯特丹","2","1"
"除此之外","2","2"
"難以言喻","2","2"
"雨後春筍","2","2"
"雪泥鴻爪","2","2"
"露意斯湖","2","1"
"順其自然","2","2"
"風光明媚","2","2"
"風吹草動","2","2"
"風和日麗","2","2"
"食慾不振","2","1"
"養兒防老","2","1"
"養家活口","2","2"
"高朋滿座","2","2"
"高高在上","2","2"
"麥克阿瑟","2","2"
"一七八七年","1","1"
"一七四五年","1","1"
"一九一一年","1","1"
"一九七二年","1","1"
"一九三四年","1","1"
"一九五三年","1","1"
"一九五零年","1","1"
"一九八七年","1","1"
"一九八九年","1","1"
"一九八五年","1","1"
"一九六五年","1","1"
"一九四七年","1","1"
"一九四九年","1","1"
"一九四五年","1","1"
"一二年級","1","1"
"一來一往","1","1"
"一六六一年","1","1"
"一呼百應","1","1"
"一呼百諾","1","1"
"一塵不染","1","1"
"一天到晚","1","1"
"一年級生","1","1"
"一廂情願","1","1"
"一意孤行","1","1"
"一技之長","1","1"
"一掃而空","1","1"
"一探究竟","1","1"
"一日復一日","1","1"
"一望蒼茫","1","1"
"一朝一夕","1","1"
"一本初衷","1","1"
"一本萬利","1","1"
"一概而論","1","1"
"一無可取","1","1"
"一百二十","1","1"
"一百八十","1","1"
"一百四十多","1","1"
"一百多萬","1","1"
"一百零一年","1","1"
"一百零五年","1","1"
"一目了然","1","1"
"一知半解","1","1"
"一笑置之","1","1"
"一絲不苟","1","1"
"一而再再而三","1","1"
"一聲不響","1","1"
"一聲令下","1","1"
"一聲聲鐘","1","1"
"一臂之力","1","1"
"一舉兩得","1","1"
"一舉手一投足","1","1"
"一舉數得","1","1"
"一般來說","1","1"
"一草一天堂","1","1"
"一萬六千","1","1"
"一萬四千","1","1"
"一萬四千二百三十五","1","1"
"一視同仁","1","1"
"一覽無遺","1","1"
"一言以蔽之","1","1"
"一言難盡","1","1"
"一語成讖","1","1"
"一語未發","1","1"
"一語道破","1","1"
"一道道地","1","1"
"一針見血","1","1"
"一錯再錯","1","1"
"一面之緣","1","1"
"一顆串連","1","1"
"一顰一笑","1","1"
"一顰一蹙","1","1"
"一飲入魂","1","1"
"一馬平川","1","1"
"一鼓作氣","1","1"
"七上八下","1","1"
"七十二年","1","1"
"七十五年","1","1"
"七十年代","1","1"
"七彩繽紛","1","1"
"七零年代","1","1"
"三三兩兩","1","1"
"三令五申","1","1"
"三分之一","1","1"
"三國演義","1","1"
"三坊七巷","1","1"
"三天兩頭","1","1"
"三年級生","1","1"
"三民主義","1","1"
"三生有幸","1","1"
"三百七十","1","1"
"三百二十","1","1"
"三足鼎立","1","1"
"上善若水","1","1"
"上行下效","1","1"
"下定決心","1","1"
"下手為強","1","1"
"不一而定","1","1"
"不上不下","1","1"
"不了了之","1","1"
"不予置評","1","1"
"不以為意","1","1"
"不偏不倚","1","1"
"不勝枚舉","1","1"
"不厭其詳","1","1"
"不可一世","1","1"
"不可收拾","1","1"
"不合時宜","1","1"
"不在話下","1","1"
"不屑一顧","1","1"
"不山不市","1","1"
"不得而知","1","1"
"不忘感同身受盡","1","1"
"不急不徐","1","1"
"不恥下問","1","1"
"不恭不敬","1","1"
"不慕之踵","1","1"
"不折不扣","1","1"
"不拘小節","1","1"
"不時之需","1","1"
"不清不楚","1","1"
"不無小補","1","1"
"不理不睬","1","1"
"不相上下","1","1"
"不眠不休","1","1"
"不知好歹","1","1"
"不確定性","1","1"
"不聞不問","1","1"
"不良於行","1","1"
"不苟言笑","1","1"
"不茍言笑","1","1"
"不虛此生","1","1"
"不虛此行","1","1"
"不見天日","1","1"
"不言可喻","1","1"
"不言而喻","1","1"
"不計其小","1","1"
"不負眾望","1","1"
"不足為濟","1","1"
"不辭辛勞","1","1"
"不通人情","1","1"
"不遮不休","1","1"
"世風日下","1","1"
"並無二致","1","1"
"中山南北路","1","1"
"中山南路","1","1"
"中橫公路","1","1"
"中流砥柱","1","1"
"中興新村","1","1"
"中華本草","1","1"
"中華民族","1","1"
"主人樂呵呵","1","1"
"主任秘書","1","1"
"主攻瀨區","1","1"
"乍暖還寒","1","1"
"乏善可陳","1","1"
"乘風破浪","1","1"
"九九一八三之七","1","1"
"九十八年","1","1"
"九死一生","1","1"
"事半功倍","1","1"
"事在人為","1","1"
"事與願違","1","1"
"二億六千萬","1","1"
"二十一日","1","1"
"二十九日","1","1"
"二十五分","1","1"
"二十六年","1","1"
"二十幾分","1","1"
"二次大戰","1","1"
"二金門島","1","1"
"五十一年","1","1"
"五十三年","1","1"
"五十九年","1","1"
"五胡亂華","1","1"
"五花十色燈","1","1"
"五顏六色","1","1"
"五體投地","1","1"
"亞斯伯格症","1","1"
"亞里斯多德","1","1"
"交響樂團","1","1"
"交響樂章","1","1"
"人人自危","1","1"
"人傑地靈","1","1"
"人屋情深","1","1"
"人心不古","1","1"
"人才輩出","1","1"
"人滿為患","1","1"
"人生地不熟","1","1"
"人踏夜回","1","1"
"人造衛星","1","1"
"人飢己飢","1","1"
"人鴿情深","1","1"
"付之闕如","1","1"
"以策安全","1","1"
"以訛傳訛","1","1"
"以退為進","1","1"
"任重道遠","1","1"
"伊絲塔門","1","1"
"伏首案牘","1","1"
"伸手可得","1","1"
"似是而非","1","1"
"似曾相識","1","1"
"低年級篇","1","1"
"低聲下氣","1","1"
"何去何從","1","1"
"作奸犯科","1","1"
"作威作福","1","1"
"你來我往","1","1"
"佳里麻豆","1","1"
"侃侃而談","1","1"
"來去自如","1","1"
"來日方長","1","1"
"保國衛民","1","1"
"保送師大","1","1"
"保防課長","1","1"
"修己安人","1","1"
"值回票價","1","1"
"停滯下來","1","1"
"偷雞摸狗","1","1"
"傳遞出來","1","1"
"傾囊相授","1","1"
"傾家蕩產","1","1"
"傾巢而出","1","1"
"僵持不下","1","1"
"儂情萬縷","1","1"
"優客李林","1","1"
"優柔寡斷","1","1"
"儲存下來","1","1"
"兄友弟恭","1","1"
"充耳不聞","1","1"
"光明正大","1","1"
"光說不練","1","1"
"克羅埃西亞","1","1"
"兒命不值","1","1"
"兢兢業業","1","1"
"內外交感","1","1"
"內憂外患","1","1"
"內洋村人","1","1"
"兩全其美","1","1"
"兩千五百多","1","1"
"兩情相願","1","1"
"八十三年","1","1"
"八十八年","1","1"
"八十六年","1","1"
"八十四年","1","1"
"八國聯軍","1","1"
"八荒九垓","1","1"
"八萬二千","1","1"
"公務人員","1","1"
"公諸於世","1","1"
"六十七年","1","1"
"六十二年","1","1"
"六年甲班","1","1"
"六柱五腳基","1","1"
"六零年代","1","1"
"六點多鐘","1","1"
"共壹拾柒仟","1","1"
"兵敗如山倒","1","1"
"兵疲馬困","1","1"
"兵荒馬亂","1","1"
"其來有自","1","1"
"其樂無窮","1","1"
"其樂融融","1","1"
"其貌不揚","1","1"
"典出肆仟文","1","1"
"兼而有之","1","1"
"再接再厲","1","1"
"冠蓋如雲","1","1"
"冠蓋雲集","1","1"
"冥冥中早","1","1"
"冥冥之中","1","1"
"冬冷夏熱","1","1"
"冷凍塵封","1","1"
"冷暖自知","1","1"
"冷言冷語","1","1"
"凱斯維克郡","1","1"
"凹凸不平","1","1"
"出乎意料","1","1"
"出其不意","1","1"
"分分合合","1","1"
"初中生鋼","1","1"
"別具一格","1","1"
"利吉惡地","1","1"
"到時候心","1","1"
"刻苦銘心","1","1"
"前事不忘","1","1"
"前仆後繼","1","1"
"前因後果","1","1"
"前所未見","1","1"
"前總務長","1","1"
"副執行長","1","1"
"創造出來","1","1"
"力不從心","1","1"
"力辭無功","1","1"
"加油添醋","1","1"
"努力以赴","1","1"
"勇往直前","1","1"
"勉力而為","1","1"
"勞勃狄尼洛","1","1"
"勞苦功高","1","1"
"勢之所趨","1","1"
"勢在必行","1","1"
"勤勞不懈","1","1"
"匆匆忙忙","1","1"
"化整為零","1","1"
"化繁為簡","1","1"
"化險為夷","1","1"
"北大武山","1","1"
"匪夷所思","1","1"
"十之八九","1","1"
"十二村莊","1","1"
"十五世祖","1","1"
"十五世紀","1","1"
"十八世紀","1","1"
"十六世紀","1","1"
"十字路口","1","1"
"十年樹木","1","1"
"十幾二十","1","1"
"十萬八千里","1","1"
"十面埋伏","1","1"
"千方百計","1","1"
"千瘡百孔","1","1"
"千秋素光同","1","1"
"千紅萬紫","1","1"
"千紅萬紫百花","1","1"
"千言萬語","1","1"
"千軍萬馬","1","1"
"千里江河","1","1"
"千里滄波慕","1","1"
"千鈞一髮","1","1"
"千頭萬緒","1","1"
"半途而廢","1","1"
"南勢門路","1","1"
"南征北討","1","1"
"南管樂社","1","1"
"印第安人","1","1"
"印象深刻","1","1"
"即刻復院","1","1"
"原封不動","1","1"
"原路而回","1","1"
"反敗為勝","1","1"
"反映出來","1","1"
"受授不親","1","1"
"口是心非","1","1"
"古寧烏沙角","1","1"
"古寧頭半島","1","1"
"古寧頭灣","1","1"
"古希臘人","1","1"
"古希臘德","1","1"
"古希臘語","1","1"
"古意盎然","1","1"
"可不可以","1","1"
"可不可能","1","1"
"可收功倍","1","1"
"台南市長","1","1"
"台灣海峽","1","1"
"史書餘齒","1","1"
"各就各位","1","1"
"各行各業","1","1"
"合不攏嘴","1","1"
"同日而語","1","1"
"名列前茅","1","1"
"名利雙收","1","1"
"名副其實","1","1"
"名勝古蹟","1","1"
"名正言順","1","1"
"名符其實","1","1"
"名體俱新","1","1"
"吞雲吐霧","1","1"
"否極泰來","1","1"
"含苞待放","1","1"
"吱吱喳喳","1","1"
"吵潲吵鼻","1","1"
"吹洞簫拉","1","1"
"告一段落","1","1"
"呼三不五時","1","1"
"命悴後記","1","1"
"和平西路","1","1"
"和樂融融","1","1"
"品學兼優","1","1"
"哭天搶地","1","1"
"唯她獨尊","1","1"
"唯恐不及","1","1"
"唯我獨尊","1","1"
"唸唸有詞","1","1"
"啼笑皆非","1","1"
"喃喃自問","1","1"
"善罷甘休","1","1"
"喋喋不休","1","1"
"喜不自勝","1","1"
"喜出望外","1","1"
"喜氣洋洋","1","1"
"喜馬拉雅","1","1"
"單打獨鬥","1","1"
"嗤之以鼻","1","1"
"嗷嗷待哺","1","1"
"嘆為觀止","1","1"
"嘉年華會","1","1"
"嘔心瀝血","1","1"
"嘮嘮叨叨","1","1"
"嘻嘻哈哈","1","1"
"噓寒問暖","1","1"
"噤若寒蟬","1","1"
"嚎海夜祭","1","1"
"四分之一","1","1"
"四十一年","1","1"
"四十五年","1","1"
"四十六年","1","1"
"四十四年","1","1"
"四十學分班","1","1"
"四庫全書","1","1"
"四腳朝天","1","1"
"四言古詩","1","1"
"因地制宜","1","1"
"固若金湯","1","1"
"國書目志","1","1"
"國民小學","1","1"
"國泰民安","1","1"
"國防部長","1","1"
"圓滾滾紅","1","1"
"圖文並茂","1","1"
"團結一致","1","1"
"土生土長","1","1"
"土風舞社","1","1"
"土風舞開","1","1"
"在所難免","1","1"
"地中海岸","1","1"
"地心引力","1","1"
"地老天荒","1","1"
"坐享其成","1","1"
"坐吃山空","1","1"
"坐立不安","1","1"
"坦坦蕩蕩","1","1"
"坦蕩磊落","1","1"
"垂涎三尺","1","1"
"垂頭喪氣","1","1"
"堂堂正正","1","1"
"塔后村人","1","1"
"塵埃落定","1","1"
"壽終正寢","1","1"
"夏興宮山","1","1"
"夕陽西照","1","1"
"夙夜匪懈","1","1"
"多不勝數","1","1"
"多子多孫","1","1"
"多才多藝","1","1"
"多綢布莊","1","1"
"多采多姿","1","1"
"夢寐以求","1","1"
"夢幻霧色","1","1"
"大不如前","1","1"
"大不盡然","1","1"
"大佛普拉斯","1","1"
"大傑顛社","1","1"
"大名鼎鼎","1","1"
"大和民族","1","1"
"大喜過望","1","1"
"大好山河","1","1"
"大字不識","1","1"
"大家庭制","1","1"
"大小百合","1","1"
"大尾鱸鰻","1","1"
"大排長龍","1","1"
"大搖大擺","1","1"
"大放光明","1","1"
"大放異彩","1","1"
"大有人在","1","1"
"大楷小楷","1","1"
"大波斯菊","1","1"
"大理石塊","1","1"
"大異其趣","1","1"
"大發脾氣","1","1"
"大紅大紫","1","1"
"大義滅親","1","1"
"大而化之","1","1"
"大華晚報","1","1"
"大葉欖仁","1","1"
"大言不慚","1","1"
"大部頭書","1","1"
"大開眼界","1","1"
"大驚失色","1","1"
"大驚小怪","1","1"
"天人交戰","1","1"
"天倫之樂","1","1"
"天倫和樂","1","1"
"天光雲影","1","1"
"天壤之別","1","1"
"天寬地闊","1","1"
"天差地遠","1","1"
"天晴遐邇","1","1"
"天濛濛亮","1","1"
"天造地設","1","1"
"天高地廣","1","1"
"太文巖寺","1","1"
"太陽眼鏡","1","1"
"失之毫釐","1","1"
"夾竹桃花","1","1"
"奇形怪狀","1","1"
"奇花異草","1","1"
"奪門而出","1","1"
"女大十八","1","1"
"女為悅己者容","1","1"
"好一會兒","1","1"
"好一陣子","1","1"
"好事多磨","1","1"
"好景不常","1","1"
"好自為之","1","1"
"好言相勸","1","1"
"好高騖遠","1","1"
"如何是個","1","1"
