Word,termFreq,docFreq
"桐菊","3","1"
"森林","3","2"
"概述","3","1"
"構想","3","2"
"模式","3","2"
"模範","3","1"
"樵夫","3","1"
"樸拙","3","1"
"機會","3","2"
"檁木","3","1"
"檳城","3","1"
"正廳","3","1"
"正義","3","1"
"武功","3","2"
"歸","3","1"
"段","3","2"
"段玉裁","3","1"
"殿","3","1"
"殿試","3","1"
"母節","3","1"
"比","3","2"
"民初","3","2"
"民宅鏡","3","1"
"民生路","3","3"
"水平","3","2"
"水果籃","3","1"
"水經注","3","1"
"水草","3","1"
"永恆","3","2"
"泉","3","2"
"注目","3","2"
"泰山廟","3","2"
"洪德舜","3","1"
"洪武","3","2"
"浦頭村","3","2"
"浮雕","3","1"
"浯洲","3","3"
"海峽","3","2"
"海棠","3","2"
"海濱","3","3"
"海醮","3","2"
"深林","3","1"
"清明","3","2"
"清朝","3","1"
"清雲","3","2"
"渡","3","2"
"渡口","3","2"
"湯","3","1"
"溼地","3","2"
"漁夫","3","1"
"漁村","3","1"
"漁業","3","1"
"漢寶德","3","2"
"漢朝","3","2"
"澎","3","2"
"無不","3","3"
"無形","3","3"
"煮","3","1"
"熊","3","1"
"燈籠","3","2"
"燕南","3","2"
"父","3","1"
"牆身堵","3","2"
"版次","3","3"
"牛尾","3","1"
"牠","3","2"
"牧","3","2"
"牧羊","3","1"
"牧馬","3","3"
"物","3","2"
"特徵","3","2"
"特質","3","2"
"犀角杯","3","1"
"獨佔","3","2"
"獸首","3","1"
"獻禮","3","2"
"玉磬","3","2"
"王氏宗祠","3","2"
"王金城","3","2"
"珍寶","3","2"
"珠山村","3","2"
"現場","3","1"
"琴棋","3","2"
"琵琶","3","2"
"瑞日","3","1"
"環島北路","3","3"
"瓞","3","1"
"瓦花","3","1"
"甘尼許","3","1"
"生機","3","2"
"生育","3","2"
"產生","3","2"
"田浦","3","2"
"畫像","3","2"
"畫刊","3","3"
"當作","3","1"
"疊","3","1"
"疏","3","1"
"登","3","1"
"登錄","3","2"
"發","3","2"
"發行人","3","3"
"發達","3","2"
"白石","3","2"
"白虎","3","1"
"白鶴","3","2"
"百餘","3","2"
"皇帝","3","1"
"盛","3","2"
"盛世","3","2"
"盡心","3","1"
"直接","3","2"
"相對","3","2"
"真","3","1"
"真實","3","2"
"眼簾","3","2"
"瞞天過海","3","1"
"矩形","3","2"
"石螺","3","1"
"硬團","3","2"
"確定","3","2"
"磚材","3","1"
"社群","3","2"
"祖厝","3","1"
"祖師","3","3"
"祝壽","3","2"
"祝福","3","2"
"祝賀","3","2"
"神似","3","1"
"神態","3","1"
"祠廟","3","1"
"祥和","3","2"
"祭","3","1"
"祭蜂","3","2"
"禁煙","3","1"
"福建省","3","3"
"福氣","3","1"
"禮文","3","1"
"禽","3","2"
"秋嘗","3","2"
"秋菊","3","1"
"科技","3","2"
"秦","3","1"
"秦穆公","3","1"
"移民","3","2"
"稱呼","3","1"
"稱譽","3","2"
"稻田","3","1"
"穩定","3","2"
"空中","3","1"
"立柱","3","1"
"竹平安","3","1"
"符宏仁","3","2"
"第","3","2"
"第1","3","1"
"第104.","3","1"
"筆劃","3","3"
"管理","3","2"
"節操","3","2"
"節氣","3","2"
"節省","3","2"
"節點","3","1"
"簡","3","2"
"籽","3","1"
"精湛","3","2"
"精雕細琢","3","2"
"系列","3","2"
"紀念日","3","2"
"紅宮","3","2"
"紛紛","3","1"
"紹介","3","2"
"結合","3","2"
"綜覽","3","2"
"線條","3","2"
"編","3","2"
"編目","3","3"
"編者","3","1"
"編譯","3","1"
"編輯","3","3"
"縉紳","3","2"
"繁衍","3","1"
"繞境","3","2"
"繪","3","2"
"繫","3","2"
"罌粟","3","1"
"羅灣","3","2"
"美化","3","1"
"美滿","3","1"
"美稱","3","2"
"美麗","3","1"
"群仙","3","2"
"翁翁","3","3"
"習稱","3","2"
"老宅","3","1"
"肇建","3","2"
"腳","3","2"
"臨門","3","2"
"自古","3","2"
"自古以來","3","2"
"自在","3","2"
"至於","3","1"
"興隆","3","1"
"艱辛","3","2"
"艷麗","3","2"
"花富貴","3","1"
"花崗石","3","2"
"花經","3","1"
"茶","3","1"
"草","3","2"
"荊州","3","1"
"荷","3","2"
"菊紋","3","1"
"落款","3","2"
"落番","3","3"
"葉","3","1"
"葡萄","3","2"
"蒸","3","1"
"蓋","3","2"
"蓮子","3","2"
"蔡宗德","3","2"
"蔡廷蘭","3","2"
"蔡復一","3","2"
"蕉葉","3","1"
"蕉葉紋","3","2"
"藉","3","2"
"藤蔓","3","1"
"藥師殿","3","1"
"蘆","3","2"
"蘇武","3","1"
"蘊含","3","2"
"號稱","3","2"
"裏","3","2"
"補白","3","2"
"裝修","3","2"
"西方村","3","2"
"要求","3","2"
"見到","3","2"
"規尾窗","3","1"
"觀音殿","3","2"
"角瓜","3","1"
"角色","3","2"
"解作","3","2"
"解字注","3","1"
"解讀","3","2"
"解釋為","3","1"
"計劃","3","2"
"計有","3","2"
"許丕","3","2"
"許獬","3","2"
"詞","3","3"
"誕生","3","2"
"誥封","3","2"
"說明","3","2"
"譜出","3","2"
"警察","3","1"
"讀書","3","2"
"變形","3","2"
"豎材","3","1"
"象背","3","1"
"負責","3","2"
"財","3","1"
"貧瘠","3","3"
"貿易","3","1"
"資","3","1"
"賣","3","2"
"越南","3","2"
"踩","3","1"
"身分","3","2"
"軟團","3","2"
"較多","3","2"
"載述","3","1"
"輔助","3","2"
"輩出","3","2"
"輪值","3","2"
"返回","3","1"
"逐","3","1"
"連續","3","1"
"進入","3","2"
"進而","3","2"
"遍","3","2"
"達到","3","1"
"遠流","3","1"
"遠近","3","2"
"遠近馳名","3","3"
"選取","3","2"
"遺產","3","2"
"邊金靜","3","1"
"部位","3","2"
"鄉賢","3","2"
"鄉鎮","3","3"
"鄭","3","3"
"鄭賀文","3","1"
"酉堂","3","3"
"配","3","1"
"配合","3","2"
"醫藥師","3","1"
"醮儀","3","2"
"重","3","2"
"重刊","3","1"
"重大","3","3"
"重要性","3","1"
"野崎誠近","3","1"
"金榜題名","3","1"
"金水村","3","2"
"金箔","3","2"
"金門島","3","2"
"金門志","3","1"
"金門歲","3","1"
"金門科","3","2"
"金門鎮","3","1"
"鉛","3","1"
"鐘文伶","3","2"
"鑑賞","3","2"
"長久","3","2"
"門口","3","1"
"門扇","3","2"
"門樓","3","1"
"開元寺","3","1"
"開展","3","1"
"開浯","3","2"
"關帝廟","3","1"
"關帝爺","3","1"
"阮元","3","1"
"附錄","3","3"
"陳木壽","3","2"
"陳榮文","3","1"
"陳睿友","3","1"
"陳詩吟","3","2"
"陳顯墓","3","1"
"陵墓清","3","1"
"陶捏","3","1"
"陶燒","3","2"
"陶藝","3","2"
"陽翟村","3","1"
"隆替","3","2"
"階梯","3","1"
"雅士","3","2"
"集體","3","2"
"雌","3","2"
"雕花","3","2"
"雖然","3","2"
"雙","3","1"
"雙鹿","3","2"
"雪白","3","3"
"露天","3","1"
"露明","3","1"
"青天","3","1"
"非凡","3","2"
"靠近","3","2"
"頂","3","1"
"頂部","3","1"
"順遂","3","2"
"預行","3","3"
"領域","3","2"
"顆","3","1"
"題詩","3","1"
"願","3","2"
"願望","3","1"
"類似","3","2"
"類型","3","2"
"顯影","3","2"
"顯眼","3","2"
"飛黃騰達","3","1"
"飲酒","3","2"
"飾","3","2"
"香","3","2"
"馬山","3","2"
"馱負","3","1"
"高官","3","2"
"高雅","3","1"
"鮮艷","3","1"
"鯉躍","3","1"
"鳥獸","3","2"
"鳳臺","3","1"
"鳴壽","3","1"
"鴛鴦","3","2"
"鵝頭","3","1"
"鷹","3","2"
"鷺鷥","3","1"
"麒","3","2"
"麵線","3","1"
"黃","3","2"
"黃偉墓","3","1"
"黃河","3","2"
"黃色","3","1"
"黑白","3","2"
"齊名","3","2"
"齊家","3","2"
"龍頭","3","2"
"龍鳳祥","3","2"
"＋","3","2"
"，然","3","2"
"-1-","2","1"
"-1-2","2","1"
"-1-3","2","1"
"-1-4","2","1"
"-2-2","2","1"
"-2-4","2","1"
"-3-1","2","1"
"-3-3","2","1"
".11","2","1"
"02","2","2"
"03","2","2"
"05","2","2"
"06","2","2"
"064","2","2"
"066","2","1"
"07","2","2"
"076","2","2"
"08","2","2"
"088","2","2"
"09","2","2"
"092","2","2"
"094","2","2"
"096","2","2"
"098","2","2"
"1-2","2","2"
"1-5","2","2"
"1-7","2","2"
"1-9","2","2"
"1/10","2","1"
"1/9日","2","1"
"1004","2","1"
"1017","2","2"
"102","2","2"
"104.","2","1"
"105年","2","2"
"106","2","2"
"106年","2","2"
"1087","2","1"
"112","2","1"
"1145","2","2"
"118","2","1"
"121","2","2"
"122","2","2"
"124","2","1"
"1274","2","1"
"12:30","2","1"
"130","2","1"
"132","2","2"
"1325","2","2"
"136","2","1"
"140","2","1"
"1403","2","2"
"141","2","2"
"144","2","1"
"146","2","2"
"1466","2","2"
"150","2","2"
"154","2","1"
"156","2","2"
"1587","2","2"
"15日","2","2"
"1607","2","2"
"161","2","2"
"1623","2","2"
"166","2","1"
"168","2","1"
"172","2","2"
"176","2","1"
"178","2","1"
"181","2","2"
"182","2","2"
"1821","2","2"
"1840","2","2"
"186","2","1"
"188","2","1"
"1887","2","1"
"18號","2","1"
"190","2","2"
"1931年","2","1"
"1949","2","2"
"1970年","2","1"
"1974","2","1"
"1979","2","2"
"1980年","2","1"
"1981年","2","1"
"1992","2","2"
"1992年","2","1"
"1993年","2","1"
"1994年","2","1"
"1996","2","2"
"1996年","2","1"
"1997年","2","1"
"1998年","2","1"
"1999年","2","2"
"19年","2","2"
"2-","2","2"
"2-1","2","2"
"2-3","2","2"
"2/15日","2","1"
"2001","2","1"
"2002","2","1"
"2005","2","1"
"2008","2","1"
"2008年","2","1"
"201","2","2"
"20131","2","1"
"2015年","2","2"
"202","2","2"
"205","2","2"
"221","2","2"
"24","2","2"
"241","2","2"
"261","2","2"
"2年","2","1"
"3-","2","2"
"3-2","2","2"
"3/20日","2","1"
"3/23日","2","1"
"3/3日","2","1"
"30","2","2"
"31","2","1"
"321","2","2"
"33號","2","1"
"34","2","2"
"341","2","2"
"361","2","2"
"381","2","2"
"38年","2","1"
"39年","2","1"
"4-1-1","2","2"
"4/4","2","1"
"4/8日","2","1"
"401","2","2"
"421","2","2"
"43","2","1"
"441","2","2"
"44號","2","1"
"45","2","2"
"461","2","2"
"481","2","2"
"4年","2","1"
"5-2","2","2"
"5/5日","2","1"
"501","2","2"
"521","2","2"
"581","2","2"
"5\t\t","2","1"
"5日","2","1"
"6-","2","1"
"6-2","2","2"
"6-4","2","2"
"62號","2","1"
"673.","2","2"
"68年","2","2"
"6日","2","2"
"7-1","2","2"
"7/1日","2","1"
"7/7日","2","1"
"7/8日","2","1"
"71號","2","1"
"781","2","2"
"8-1","2","2"
"9/15日","2","1"
"96","2","1"
"978","2","2"
"GPN","2","2"
"\u3000","2","2"
"\u3000面","2","2"
"ii","2","2"
"~","2","2"
"。嗣","2","2"
"。清","2","1"
"。漢","2","1"
"。鶴","2","2"
"ㄏㄨㄥˊ","2","1"
"ㄩˋㄌㄩˋ","2","1"
"一心","2","2"
"一成不變","2","1"
"一生","2","1"
"一級","2","2"
"一般而言","2","1"
"一落","2","1"
"七星","2","1"
"七月","2","1"
"三仙","2","1"
"三官","2","1"
"三百","2","2"
"三節坊","2","1"
"三陽","2","1"
"三餘","2","1"
"上帝","2","2"
"上渡","2","1"
"上面","2","2"
"上頭香","2","1"
"下凡","2","1"
"下垂","2","1"
"下山","2","1"
"下旬","2","2"
"不一而足","2","2"
"不仕","2","1"
"不但","2","1"
"不凡","2","2"
"不到頭","2","1"
"不變","2","1"
"世外桃源","2","2"
"世界","2","1"
"並用","2","1"
"中元","2","1"
"中堡","2","1"
"中小學","2","1"
"中山林","2","1"
"中書令","2","1"
"中段","2","2"
"中界","2","1"
"中西","2","1"
"中軸","2","1"
"中風","2","1"
"串成","2","1"
"主人家","2","2"
"主宰","2","1"
"乃是","2","1"
"之下","2","2"
"之前","2","2"
"之於","2","1"
"之為","2","2"
"乎","2","1"
"九刷","2","1"
"九月","2","2"
"九甲戲","2","1"
"九龍","2","2"
"九龍江","2","2"
"予","2","2"
"事事","2","1"
"事君","2","2"
"事物","2","1"
"事跡","2","1"
"二刷","2","1"
"二十","2","2"
"二手","2","1"
"二月","2","2"
"二版","2","1"
"二進式","2","1"
"于歸","2","1"
"五倫","2","1"
"五文昌殿","2","2"
"五月","2","1"
"五行","2","1"
"五門殿","2","1"
"些","2","1"
"交","2","1"
"享壽","2","2"
"京","2","1"
"亭閣","2","1"
"人世間","2","2"
"人俗","2","1"
"人士","2","2"
"人壽","2","2"
"今人","2","1"
"今天","2","1"
"今昔話","2","1"
"仙人","2","1"
"仙桃","2","1"
"仙洲","2","2"
"仙禽","2","2"
"仙翁","2","1"
"仙鶴","2","2"
"代代","2","2"
"代宗","2","1"
"以前","2","2"
"以期","2","2"
"仰頭","2","2"
"任務","2","2"
"仿效","2","1"
"伊始","2","2"
"休假","2","1"
"休閒活動","2","2"
"伯","2","1"
"伸腰","2","1"
"佇立","2","2"
"位元","2","1"
"位居","2","2"
"住宅","2","2"
"住持","2","1"
"住民","2","2"
"佔有","2","1"
"佛寺周","2","1"
"佛座","2","1"
"佛音","2","1"
"佛龕","2","1"
"佛龕格","2","1"
"作工","2","2"
"作醮","2","2"
"使得","2","1"
"使聖","2","2"
"來到","2","1"
"來臨","2","1"
"例如","2","1"
"例子","2","1"
"侍臣","2","1"
"供品","2","2"
"供養","2","2"
"便利","2","1"
"係指","2","2"
"俗","2","2"
"俗傳","2","2"
"保健","2","1"
"俞怡萍","2","1"
"信用","2","1"
"修","2","2"
"修繕","2","2"
"修身","2","2"
"俸祿","2","1"
"倉","2","1"
"個個","2","1"
"個性","2","1"
"候鳥","2","2"
"借代","2","2"
"假山","2","1"
"假樓","2","2"
"偏右","2","1"
"做法","2","1"
"側次殿","2","1"
"偷得","2","1"
"傑出","2","2"
"備受","2","2"
"傳到","2","1"
"傳習","2","2"
"傾斜","2","1"
"傾銷","2","1"
"僑民","2","1"
"僑聲","2","1"
"儉","2","1"
"優越","2","2"
"元宵","2","1"
"元廷","2","1"
"充滿","2","1"
"先天","2","1"
"先後","2","2"
"先祖","2","1"
"先行","2","2"
"光前裕後","2","1"
"光宗耀祖","2","2"
"光耀","2","2"
"光鮮","2","1"
"免","2","1"
"兒","2","1"
"兔","2","2"
"內地","2","2"
"內政部","2","2"
"內殿","2","2"
"內部","2","1"
"全新","2","1"
"全球","2","2"
"全福","2","1"
"全部","2","2"
"八卦窗","2","1"
"八角形","2","2"
"八鯉","2","1"
"公","2","1"
"公務人員","2","2"
"六世","2","1"
"六堆","2","1"
"六月","2","2"
"共有","2","2"
"共計","2","2"
"兵家","2","2"
"其實","2","1"
"其餘","2","1"
"凌空","2","1"
"凜然","2","1"
"凰","2","2"
"凹凸","2","1"
"出世","2","2"
"出入","2","1"
"出洋客","2","1"
"出眾","2","2"
"分工合作","2","1"
"分散","2","2"
"分界","2","2"
"分駐所","2","1"
"切塊","2","1"
"列仙傳","2","1"
"初九","2","1"
"初級本","2","1"
"別","2","2"
"別人","2","1"
"別具","2","1"
"制約","2","2"
"刺","2","1"
"刻","2","1"
"刻有","2","1"
"刻鑿","2","1"
"前來","2","2"
"前往","2","1"
"前翼廊","2","1"
"前者","2","2"
"前落","2","2"
"前面","2","2"
"剔底","2","1"
"剪","2","2"
"剪出","2","1"
"剪裁","2","1"
"副魁匾","2","1"
"劃","2","2"
"劉縉紳","2","2"
"力氣","2","1"
"力求","2","1"
"力量","2","1"
"功名匾","2","1"
"功效","2","1"
"功能性","2","2"
"加暗","2","2"
"助人","2","1"
"勉勵","2","1"
"勒石","2","1"
"動作","2","1"
"動植物","2","2"
"勢","2","1"
"勤儉","2","1"
"勤奮","2","1"
"包","2","1"
"包羅萬象","2","2"
"化斥","2","2"
"北京","2","2"
"北宋","2","1"
"北斗","2","1"
"北蠻","2","1"
"北齊","2","1"
"匠藝","2","2"
"匱乏","2","2"
"匾","2","1"
"區分","2","1"
"區分為","2","2"
"十三","2","2"
"十二月","2","2"
"十四","2","2"
"十月","2","2"
"千秋日","2","1"
"卓越","2","1"
"南天竹","2","1"
"南安","2","1"
"南方","2","1"
"南管樂","2","1"
"博古","2","1"
"博餅","2","1"
"印","2","1"
"印度教","2","1"
"危害","2","2"
"即位","2","1"
"卷軸","2","2"
"厚","2","1"
"原名","2","2"
"原味","2","2"
"原汁","2","2"
"厲王爺","2","2"
"參拜","2","2"
"參禪","2","1"
"取帥印","2","1"
"受限於","2","1"
"受雇","2","1"
"古寺","2","1"
"古式","2","1"
"古樸","2","2"
"古蹟官","2","2"
"古錢","2","1"
"古風","2","1"
"叩謝","2","1"
"只得","2","1"
"只有","2","2"
"叫","2","2"
"可靠","2","2"
"台","2","2"
"台南","2","2"
"右面","2","1"
"吃苦","2","2"
"各界","2","2"
"各自","2","1"
"合作社","2","1"
"合境","2","1"
"吉事","2","1"
"吉兆","2","2"
"吉日","2","1"
"同安區","2","1"
"同音","2","2"
"名將","2","1"
"名次","2","1"
"名產","2","1"
"名言","2","2"
"后厝","2","1"
"含珠","2","1"
"吳國太","2","1"
"吳培暉","2","1"
"吸引","2","2"
"吸食","2","1"
"吹","2","2"
"吹笙","2","2"
"呂世宜","2","2"
"呂立鑫","2","2"
"呦呦","2","1"
"周南","2","2"
"周宅","2","1"
"呼籲","2","2"
"和平","2","2"
"品項","2","1"
"哉","2","1"
"員","2","1"
"哪些","2","1"
"哼哈","2","1"
"唐‧孔穎達","2","1"
"唐山","2","2"
"唐德宗","2","2"
"唐朝","2","1"
"唯","2","2"
"商人","2","2"
"商號","2","1"
"問","2","2"
"問世","2","2"
"問題","2","2"
"善吹簫","2","1"
"善於","2","1"
"善終","2","1"
"喜悅","2","2"
"喜慶","2","1"
"喜歡","2","2"
"喪儀","2","1"
"單姓","2","2"
"單調","2","1"
"喻義","2","1"
"嘔心瀝血","2","2"
"嚴重","2","1"
"囍字","2","2"
"四版","2","1"
"因緣際會","2","2"
"固定","2","1"
"國人","2","1"
"國史館","2","1"
"國太","2","1"
"國曆","2","1"
"國民黨","2","1"
"圓","2","1"
"圓光","2","1"
"圓周","2","1"
"圓融","2","2"
"圖框","2","1"
"土地","2","2"
"土石","2","2"
"土胎","2","1"
"土胚","2","1"
"在地","2","2"
"在職","2","1"
"地域性","2","1"
"地官","2","2"
"地扼","2","2"
"坊","2","1"
"坊清","2","1"
"坊牌","2","1"
"坐","2","1"
"垂幕","2","1"
"型式","2","1"
"型態","2","2"
"城牆","2","1"
"埕壁","2","1"
"基調","2","1"
"堂號","2","1"
"堅實","2","1"
"堅持","2","2"
"堯","2","2"
"堵上","2","1"
"堵堵盒","2","1"
"堵面","2","1"
"塌岫龍","2","2"
"塑繪","2","1"
"塞外","2","1"
"境","2","1"
"境域","2","1"
"墓祭","2","1"
"墜","2","2"
"增修","2","2"
"增加","2","2"
"墨客","2","2"
"墳墓","2","1"
"壁面","2","2"
"壓","2","1"
"士","2","2"
"壽字紋","2","1"
"壽山石","2","2"
"壽永","2","1"
"夏興村","2","1"
"外制","2","2"
"外翰匾","2","1"
"多元化","2","1"
"多半","2","1"
"多福祿","2","1"
"大學部","2","1"
"大官","2","2"
"大小網","2","1"
"大捷","2","1"
"大於","2","2"
"大橋","2","1"
"大洋村","2","2"
"大聲","2","2"
"大膽島","2","1"
"大臣","2","2"
"大金門","2","1"
"大雅","2","1"
"天井","2","1"
"天地篇","2","2"
"天子","2","2"
"天工","2","2"
"天成","2","2"
"天神","2","2"
"太佛寺","2","1"
"太保","2","1"
"太傅","2","1"
"太極","2","1"
"太湖石","2","1"
"太監圖","2","1"
"夫","2","2"
"夭","2","1"
"奉牧","2","2"
"奏","2","1"
"契合","2","2"
"奕世簪纓","2","1"
"套紋","2","1"
"奪","2","1"
"奪島","2","2"
"女","2","1"
"女兒","2","1"
"好兄弟","2","1"
"好德","2","1"
"如同","2","2"
"如意紋","2","1"
"如期","2","2"
"妻","2","1"
"始建","2","2"
"委由","2","2"
"委託","2","2"
"威武","2","1"
"婚儀","2","1"
"嫁娶","2","1"
"嬉戲","2","1"
"子罕","2","1"
"孔子","2","1"
"字畫","2","1"
"字磚組","2","1"
"存目","2","1"
"孝坊","2","1"
"孝道","2","2"
"孟加拉","2","1"
"孤例","2","2"
"孤懸","2","2"
"孩子","2","1"
"孫權","2","1"
"學分班","2","1"
"學有專精","2","2"
"學習","2","2"
"宅第塌岫","2","2"
"宅邸","2","1"
"宅門楣","2","2"
"宇宙","2","2"
"守衛","2","1"
"安上","2","2"
"安全","2","2"
"安登第","2","2"
"安裝","2","1"
"宋儒","2","2"
"完人","2","2"
"完全","2","1"
"完滿","2","2"
"宏仁","2","1"
"宏願","2","2"
"宗旨","2","2"
"宗親","2","1"
"宗親會","2","1"
"宗誼","2","2"
"官吏","2","1"
"官澳宮","2","1"
"官裡","2","1"
"官運","2","1"
"定","2","1"
"定期","2","2"
"宜人","2","2"
"宮","2","1"
"宮殿","2","2"
"家廟祠","2","1"
"家鄉","2","1"
"宿","2","1"
"宿命","2","2"
"密集","2","2"
"富春","2","1"
"富足","2","1"
"富麗","2","1"
"實力","2","2"
"實用","2","1"
"寫","2","1"
"寫成","2","1"
"寫為","2","1"
"寬","2","1"
"寶","2","1"
"寺","2","1"
"封神榜","2","1"
"封禪","2","1"
"專刊","2","2"
"專注","2","2"
"專班","2","1"
"專篇","2","2"
"專輯","2","2"
"專題","2","2"
"尊重","2","2"
"尊隆","2","1"
"尋求","2","1"
"對峙","2","2"
"對於","2","2"
"對話","2","2"
"對象","2","1"
"對面","2","1"
"導讀","2","2"
"小三王","2","2"
"小吃","2","2"
"小徑","2","1"
"小西門","2","1"
"小雅","2","2"
"小麥季","2","1"
"小龍","2","1"
"少","2","1"
"少數","2","1"
"尚書","2","2"
"尤以","2","2"
"尺","2","2"
"尾端","2","1"
"居中","2","1"
"居圖","2","1"
"居多","2","2"
"居家","2","1"
"居所","2","1"
"屋宇","2","1"
"層層","2","1"
"層次","2","2"
"層面","2","2"
"山尖","2","2"
"山莊","2","2"
"山頂","2","1"
"岩","2","1"
"岳麓","2","1"
"崇拜","2","1"
"川亭","2","2"
"工作者","2","1"
"工商","2","2"
"工程所","2","1"
"左側堵","2","1"
"左旋","2","1"
"左面","2","1"
"巨","2","1"
"巨鷹","2","1"
"已經","2","2"
"巴洛克","2","1"
"布","2","2"
"帝王","2","1"
"帥印","2","1"
"師","2","1"
"帶來","2","1"
"常客","2","1"
"常青","2","1"
"幅員","2","2"
"幡","2","1"
"平安醮","2","1"
"平方公里","2","2"
"年初","2","2"
"幼兒園","2","1"
"庇佑","2","1"
"底","2","1"
"府","2","1"
"庭院","2","2"
"廂房","2","1"
"廈港","2","2"
"廟屋脊","2","2"
"廟慶","2","1"
"廟源","2","2"
"廟頂","2","1"
"廢興","2","1"
"廣泛","2","2"
"廣群","2","2"
"延續","2","2"
"延聘","2","1"
"建築師","2","1"
"建設","2","2"
"弁言","2","1"
"弈棋","2","1"
"引人","2","2"
"引以為傲","2","1"
"張敏","2","2"
"張敏叔","2","1"
"張果老","2","1"
"張苑宜","2","1"
"張飛","2","1"
"強度","2","1"
"強迫","2","1"
"彈丸","2","2"
"彈琴","2","1"
"形像","2","1"
"彩球","2","1"
"彩磁","2","1"
"彩釉","2","2"
"彩陶","2","2"
"彪炳","2","2"
"彫","2","1"
"影","2","2"
"往來","2","2"
"往往","2","1"
"待命","2","1"
"待詔","2","1"
"後側","2","1"
"後天","2","1"
"後期","2","1"
"後者","2","2"
"得宜","2","1"
"得意","2","1"
"得當","2","1"
"得道","2","2"
"從此","2","1"
"復育","2","1"
"徵","2","2"
"德宗","2","2"
"德昌","2","1"
"心堵","2","1"
"心態","2","1"
"心曠神怡","2","2"
"心目中","2","1"
"心靈","2","1"
"必須","2","2"
"志書","2","2"
"忠勤","2","1"
"念茲在茲","2","2"
"怕","2","1"
"思想","2","2"
"恩主","2","2"
"悠久","2","1"
"悠遠","2","2"
"愈發","2","1"
"意境","2","1"
"意象","2","1"
"愛情","2","1"
"愜意","2","1"
"慈德","2","2"
"慣用","2","2"
"慣習","2","2"
"慰亡魂","2","1"
"慶成植","2","1"
"慶生","2","1"
"憑","2","2"
"憶","2","2"
"應舉","2","1"
"懸山","2","1"
"成型","2","1"
"成大","2","2"
"成年禮","2","1"
"成效","2","1"
"成熟","2","2"
"成癡","2","1"
"成語","2","2"
"戚繼光","2","2"
"戰略","2","2"
"戲劇","2","1"
"戲台","2","1"
"戲子","2","1"
"戲碼","2","1"
"戲臺","2","1"
"戲院","2","1"
"戴德","2","2"
"所好","2","2"
"扁舟","2","1"
"手冊","2","1"
"手工","2","1"
"手提","2","2"
"手筆","2","2"
"打拼","2","2"
"托","2","2"
"托目","2","1"
"承傳","2","2"
"承襲","2","1"
"技巧","2","2"
"技法","2","1"
"投入","2","1"
"披上","2","1"
"抬頭","2","2"
"抱鼓石","2","1"
"抵","2","1"
"拍花操","2","1"
"拐子","2","1"
"拓本","2","1"
"拜亭","2","2"
"拱壽","2","1"
"持家","2","1"
"持筆","2","1"
"持續","2","2"
"持降","2","1"
"指南","2","2"
"指向","2","1"
"指導","2","2"
"捍","2","2"
"捐贈","2","2"
"捕","2","1"
"捕捉","2","1"
"捧","2","1"
"掌管","2","2"
"掛","2","1"
"採訪錄","2","2"
"探源","2","1"
"探索","2","2"
"接","2","2"
"接縫","2","1"
"接著","2","1"
"推動","2","1"
"描記","2","2"
"提出","2","2"
"援例","2","2"
"搔背","2","1"
"搜羅","2","2"
"搶眼","2","1"
"撒布","2","1"
"撚鼻","2","1"
"撰作","2","2"
"撰寫","2","2"
"撰，","2","1"
"擇","2","1"
"擎天廳","2","1"
"擺設","2","2"
"攬勝","2","2"
"支","2","1"
"收","2","1"
"收族","2","1"
"攸","2","1"
"改為","2","2"
"改用","2","1"
"政事","2","1"
"政務","2","2"
"政教","2","1"
"政要","2","1"
"故土","2","2"
"散","2","2"
"敬天公","2","1"
"敬宗","2","1"
"敬神宴","2","1"
"整個","2","2"
"數","2","2"
"數位","2","1"
"文伶","2","1"
"文化局長","2","2"
"文化節","2","1"
"文學","2","2"
"文武","2","1"
"文物展","2","2"
"文集","2","2"
"文魁","2","1"
"斐然有成","2","2"
"斜","2","2"
"斯干","2","1"
"斯時","2","2"
"新厝甲","2","1"
"新唐書","2","2"
"新娘","2","1"
"新婚","2","2"
"新潮","2","1"
"新臺幣","2","1"
"新興","2","1"
"新郎","2","1"
"斷","2","1"
"方勝","2","1"
"方法","2","2"
"方針","2","2"
"方雲紋","2","1"
"既定","2","2"
"日月","2","2"
"昂貴","2","1"
"昇天","2","1"
"明太祖","2","1"
"明清","2","1"
"明清奪島","2","1"
"易懂","2","1"
"昔日","2","1"
"星","2","1"
"星君","2","2"
"春夏堵透雕","2","1"
"春節","2","2"
"春聯","2","1"
"時人","2","2"
"時候","2","1"
"時序","2","1"
"時日","2","2"
"時時","2","1"
"時至今日","2","2"
"普及","2","2"
"景致","2","2"
"暱稱","2","2"
"暱稱為","2","1"
"曲線","2","2"
"曲藝","2","2"
"更為","2","2"
"書刊","2","2"
"書香","2","2"
"曹","2","1"
"曾經","2","1"
"最愛","2","1"
"最著","2","1"
"會元","2","1"
"月季","2","2"
"有功","2","2"
"有如","2","1"
"有守","2","1"
"有形","2","2"
"有感於","2","2"
"有時","2","2"
"有致","2","1"
"朝下","2","1"
"朝向","2","1"
"期使","2","2"
"期望","2","1"
"木作","2","1"
"木刻圖","2","1"
"木塊","2","1"
"木版","2","1"
"本草綱目","2","2"
"朱元璋","2","1"
"朵朵","2","2"
"李","2","1"
"李蕙萍","2","1"
