﻿Word,termFreq,docFreq
"蔡復一/11","1","1"
"蔡所·","1","1"
"蔡森，","1","1"
"蔡氏·","1","1"
"蔡，史","1","1"
"蕭駿·","1","1"
"薄·","1","1"
"薛。元","1","1"
"薛沙，爲龍溪尉","1","1"
"薛，","1","1"
"蘇丹·","1","1"
"處·","1","1"
"行。","1","1"
"行，","1","1"
"衝。","1","1"
"複雜·","1","1"
"西門。","1","1"
"角色·","1","1"
"計。","1","1"
"記·","1","1"
"記。","1","1"
"記載·","1","1"
"設，","1","1"
"許松年·","1","1"
"許百萬/21","1","1"
"許百萬/29","1","1"
"許，","1","1"
"註\uf081","1","1"
"註\uf082","1","1"
"詩園·","1","1"
"詩鈔\uf09e","1","1"
"詳。","1","1"
"誤。","1","1"
"説·","1","1"
"諸陳。","1","1"
"謀·","1","1"
"謀生·","1","1"
"謝，","1","1"
"讚。","1","1"
"豉。","1","1"
"貳·","1","1"
"貴。","1","1"
"賀。","1","1"
"賑災·","1","1"
"賦。稅","1","1"
"起·","1","1"
"足。","1","1"
"軍務，","1","1"
"輪·","1","1"
"辛，","1","1"
"辦公。","1","1"
"農家·","1","1"
"迪，斯","1","1"
"逐。","1","1"
"途。","1","1"
"連，","1","1"
"週年·","1","1"
"遇難·","1","1"
"過程·","1","1"
"達，","1","1"
"遠渡重洋·","1","1"
"遷·","1","1"
"遷岌墅·","1","1"
"遷活·","1","1"
"遺·","1","1"
"邵。侯","1","1"
"郭1R羽","1","1"
"鄉内\u2003","1","1"
"鄭聯，","1","1"
"醮。寺","1","1"
"醮慶賀。","1","1"
"里\u2003\uf06e\t","1","1"
"里––––","1","1"
"重建·","1","1"
"金·門","1","1"
"金碧輝煌，","1","1"
"金蘭，","1","1"
"金門·台甯·","1","1"
"金門。","1","1"
"金門人·","1","1"
"銜·","1","1"
"鋸木廠·","1","1"
"錢·唐山","1","1"
"錦田，","1","1"
"長。","1","1"
"開，","1","1"
"閩·","1","1"
"關\u2003","1","1"
"關心度·","1","1"
"闢建·","1","1"
"防務·","1","1"
"阻·","1","1"
"阿德，","1","1"
"陣·","1","1"
"陳。","1","1"
"陳侯闢金爲五O五年","1","1"
"陳卿。","1","1"
"陳厝，","1","1"
"陳忠。","1","1"
"陳曦，","1","1"
"陳村牧·桃李滿","1","1"
"陳氏·","1","1"
"陳泰，","1","1"
"陳淵\uf06e\t","1","1"
"陳淵，","1","1"
"陳穀，爲","1","1"
"陳銀·蘭","1","1"
"陳顯○3","1","1"
"陳，","1","1"
"陳，山","1","1"
"陳，湖西","1","1"
"陸·金門","1","1"
"雨，率","1","1"
"霞邊村。暉","1","1"
"靖1","1","1"
"音ㄇ","1","1"
"音ㄍㄢ\u3000ㄐㄩㄢ","1","1"
"頂。","1","1"
"須爲善·","1","1"
"頻仍·","1","1"
"顏·魯公","1","1"
"顏。","1","1"
"顏氏·","1","1"
"飛·","1","1"
"馨。","1","1"
"馬\u2003","1","1"
"馬可·波羅","1","1"
"馬華H","1","1"
"馬，爲","1","1"
"驚奇\t","1","1"
"驚奇⊙","1","1"
"體，率","1","1"
"高一呼·","1","1"
"鬥°","1","1"
"魯，","1","1"
"鹽引·","1","1"
"麥，","1","1"
"麥，爲","1","1"
"鼎盛·","1","1"
"齊·字希顏·","1","1"
"齊天·","1","1"
"龍·","1","1"
"龍。村","1","1"
"龔鵬程\t","1","1"
"龔，","1","1"
"＂","1","1"
"＆","1","1"
"（02）","1","1"
"（1568）","1","1"
"（1960）","1","1"
"（1963）","1","1"
"（1964）","1","1"
"（1976）","1","1"
"（1978）","1","1"
"（1984）","1","1"
"（25）","1","1"
"（26）","1","1"
"（27）","1","1"
"（29）","1","1"
"（32）","1","1"
"（4）","1","1"
"（9）","1","1"
"（一","1","1"
"（一九二一）","1","1"
"（一六三三）","1","1"
"（七）","1","1"
"（三十五）","1","1"
"（二","1","1"
"（二十六）","1","1"
"（八十五）","1","1"
"（八十）","1","1"
"（八）","1","1"
"（六）","1","1"
"（十五）","1","1"
"（十八）","1","1"
"（四十一）","1","1"
"（四十八）","1","1"
"（廿七）","1","1"
"＊O","1","1"
"＊＊＊＊","1","1"
"，1968","1","1"
"，1968）","1","1"
"，1968：118","1","1"
"，1968：119","1","1"
"，1968：261一262","1","1"
"，1968：318","1","1"
"，1986）","1","1"
"，一世","1","1"
"，一來","1","1"
"，中堡","1","1"
"，中營","1","1"
"，乃爲","1","1"
"，也没","1","1"
"，二","1","1"
"，享","1","1"
"，人島","1","1"
"，人覲","1","1"
"，今","1","1"
"，仕","1","1"
"，仰觀色","1","1"
"，但","1","1"
"，併人","1","1"
"，使","1","1"
"，俗","1","1"
"，俛","1","1"
"，信衆","1","1"
"，候","1","1"
"，僞","1","1"
"，克敵","1","1"
"，克臧","1","1"
"，兒","1","1"
"，公","1","1"
"，兵團部","1","1"
"，兹","1","1"
"，凡","1","1"
"，分率","1","1"
"，則","1","1"
"，創會","1","1"
"，北路","1","1"
"，匪","1","1"
"，十","1","1"
"，南界","1","1"
"，南路","1","1"
"，卻没","1","1"
"，参","1","1"
"，及","1","1"
"，后","1","1"
"，吏部","1","1"
"，命","1","1"
"，咸隸","1","1"
"，商","1","1"
"，嘉慶","1","1"
"，國珍子","1","1"
"，地","1","1"
"，場","1","1"
"，塔","1","1"
"，壙","1","1"
"，士卒恭","1","1"
"，士卒敬","1","1"
"，外","1","1"
"，多爲十七","1","1"
"，大猷","1","1"
"，夫聖侯素","1","1"
"，夷","1","1"
"，夾","1","1"
"，奬率","1","1"
"，如","1","1"
"，子","1","1"
"，字","1","1"
"，字爾通","1","1"
"，季","1","1"
"，學","1","1"
"，宗哲","1","1"
"，官澳","1","1"
"，宮","1","1"
"，容","1","1"
"，實","1","1"
"，尊爲","1","1"
"，山后","1","1"
"，山后人","1","1"
"，山術","1","1"
"，島","1","1"
"，島鄉","1","1"
"，崇先祀","1","1"
"，嶼","1","1"
"，川","1","1"
"，川走","1","1"
"，川通吉貝","1","1"
"，平生","1","1"
"，年久族衆","1","1"
"，府","1","1"
"，度","1","1"
"，庶","1","1"
"，廂","1","1"
"，强徵","1","1"
"，律","1","1"
"，徙","1","1"
"，徵","1","1"
"，德安堂","1","1"
"，德源","1","1"
"，徽人","1","1"
"，志其德","1","1"
"，志在","1","1"
"，恩","1","1"
"，感","1","1"
"，感於","1","1"
"，慶和","1","1"
"，應祥","1","1"
"，成化","1","1"
"，成爲","1","1"
"，投人","1","1"
"，拥","1","1"
"，振威第","1","1"
"，授所","1","1"
"，掌","1","1"
"，換","1","1"
"，擊","1","1"
"，擢","1","1"
"，數","1","1"
"，文燦","1","1"
"，斯","1","1"
"，斯爲","1","1"
"，斯鳥","1","1"
"，方術","1","1"
"，日艦","1","1"
"，旬","1","1"
"，旭","1","1"
"，明萬曆","1","1"
"，時人爲語","1","1"
"，會","1","1"
"，村","1","1"
"，東","1","1"
"，析","1","1"
"，林國乎","1","1"
"，果","1","1"
"，柬","1","1"
"，榮丶誼","1","1"
"，檄","1","1"
"，款","1","1"
"，步","1","1"
"，歷","1","1"
"，氏","1","1"
"，民六一","1","1"
"，民六八","1","1"
"，民和","1","1"
"，決","1","1"
"，治風","1","1"
"，況","1","1"
"，況且","1","1"
"，泉人","1","1"
"，泰半","1","1"
"，洧","1","1"
"，洲村","1","1"
"，浙人","1","1"
"，浯","1","1"
"，浯洲","1","1"
"，海峽","1","1"
"，海空軍","1","1"
"，淮","1","1"
"，清室","1","1"
"，清軍","1","1"
"，湖","1","1"
"，溪","1","1"
"，溯","1","1"
"，然則","1","1"
"，然而","1","1"
"，爲元","1","1"
"，爲南山","1","1"
"，爲國","1","1"
"，爲威鎮","1","1"
"，爲明嘉靖","1","1"
"，爲明通","1","1"
"，爲江淮屏","1","1"
"，爲英人","1","1"
"，爲西山","1","1"
"，爲貴","1","1"
"，爲－","1","1"
"，爾","1","1"
"，猥","1","1"
"，獻","1","1"
"，率帶","1","1"
"，珠山","1","1"
"，現","1","1"
"，瓦","1","1"
"，生有","1","1"
"，生若騰","1","1"
"，當爲","1","1"
"，益感","1","1"
"，盼","1","1"
"，眾","1","1"
"，碑","1","1"
"，確霖","1","1"
"，祀節","1","1"
"，祖德綿遠","1","1"
"，祖籍","1","1"
"，祿","1","1"
"，秉","1","1"
"，移署","1","1"
"，移駢馬巷","1","1"
"，程","1","1"
"，究","1","1"
"，箕","1","1"
"，管","1","1"
"，統","1","1"
"，編","1","1"
"，緩","1","1"
"，總","1","1"
"，繼室","1","1"
"，續","1","1"
"，统","1","1"
"，统一","1","1"
"，署","1","1"
"，羣","1","1"
"，考","1","1"
"，而得咎","1","1"
"，聘","1","1"
"，能","1","1"
"，脈任","1","1"
"，脈史","1","1"
"，興仁里","1","1"
"，航","1","1"
"，英","1","1"
"，茅山","1","1"
"，蒲","1","1"
"，藎","1","1"
"，號康叟","1","1"
"，號樂圃","1","1"
"，襲","1","1"
"，西山","1","1"
"，視爲","1","1"
"，覺","1","1"
"，記","1","1"
"，設廳","1","1"
"，語","1","1"
"，説","1","1"
"，誼","1","1"
"，調","1","1"
"，諒","1","1"
"，諒因","1","1"
"，諡","1","1"
"，讀","1","1"
"，貨","1","1"
"，貲","1","1"
"，轄","1","1"
"，轄中","1","1"
"，近","1","1"
"，近觀","1","1"
"，逝","1","1"
"，連","1","1"
"，逮","1","1"
"，運","1","1"
"，過於","1","1"
"，遣","1","1"
"，遷人","1","1"
"，部","1","1"
"，鄉","1","1"
"，醵","1","1"
"，里","1","1"
"，金門","1","1"
"，鐭","1","1"
"，閒","1","1"
"，陞","1","1"
"，陽","1","1"
"，隊長","1","1"
"，集","1","1"
"，頌德頌","1","1"
"，頓生","1","1"
"，頷記","1","1"
"，風","1","1"
"，飾","1","1"
"，體","1","1"
"，髮","1","1"
"，黄","1","1"
"，龍溪","1","1"
"，，","1","1"
"－0","1","1"
"－0九）","1","1"
"－10","1","1"
"－14","1","1"
"－18","1","1"
"－21","1","1"
"－25","1","1"
"－31","1","1"
"－5\u3000","1","1"
"－7\u3000","1","1"
"－C","1","1"
"－O～","1","1"
"－\U00100100","1","1"
"－\U00100180","1","1"
"－\U00100197","1","1"
"－\U001002ce","1","1"
"－\U001002f2","1","1"
"－\U00101844","1","1"
"－\U00101846","1","1"
"－\U00101ba2","1","1"
"－\U00101ba5","1","1"
"－l!il","1","1"
"－lF","1","1"
"－o-","1","1"
"－九五八","1","1"
"－册","1","1"
"－年","1","1"
"－號","1","1"
"－＿","1","1"
"－＿＿水","1","1"
"．O七","1","1"
"．爲","1","1"
"／""","1","1"
"／II","1","1"
"／Il","1","1"
"：195－228Mintz","1","1"
"：1．","1","1"
"：22","1","1"
"：263","1","1"
"：28","1","1"
"：29","1","1"
"：3－43；24","1","1"
"：42","1","1"
"：51","1","1"
"：52","1","1"
"：56","1","1"
"：6","1","1"
"：74","1","1"
"：78","1","1"
"：88","1","1"
"：91－106Skinner","1","1"
"：Hang","1","1"
"：Hong","1","1"
"：\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000","1","1"
"：──","1","1"
"：一","1","1"
"：帝","1","1"
"：－","1","1"
"：－－","1","1"
"；三","1","1"
"；五","1","1"
"；出","1","1"
"；嗣","1","1"
"＞:","1","1"
"？夫","1","1"
"？然","1","1"
"？＿","1","1"
"＼o@","1","1"
"］微","1","1"
"］爲","1","1"
"＾九三五年","1","1"
"＾版","1","1"
"＿-.","1","1"
"＿一","1","1"
"＿據","1","1"
"＿金城","1","1"
"＿門庭","1","1"
"＿＿＿","1","1"
"＿＿＿三","1","1"
"ｏｏ","1","1"
"｝Il","1","1"
"～I＼o®","1","1"
"～l","1","1"
"～一八八六）","1","1"
"～－°®","1","1"
"～～","1","1"
