tremble,v./n.,3
tremendous,adj.,4
tremor,n.,6
trench,n./v.,5
trend,n.,3
trespass,v./n.,6
trial,n.,2
triangle,n.,2
tribal,adj.,4
tribe,n.,3
tribute,n.,5
trick,n./v.,2
tricky,adj.,3
trifle,n./v.,5
trigger,n./v.,6
trim,v./n./adj.,5
trip,n./v.,1
triple,adj./n./v.,5
triumph,n./v.,4
triumphant,adj.,6
trivial,adj.,6
troop,n./v.,3
trophy,n.,6
tropic,n./adj.,6
tropical,adj.,3
trot,v./n.,5
trouble,n./v.,1
troublesome,adj.,4
trousers,n.,2
trout,n.,5
truant,n./adj./v.,6
truce,n.,6
truck,n./v.,2
True,adj./adv./v.,1
trumpet,n./v.,2
trunk,n.,3
trust,n./v.,2
truth,n.,2
truthful,adj.,3
try,v./n.,1
T-shirt,n.,1
tub,n.,3
tube,n.,2
tuberculosis,n.,6
tuck,v./n.,5
Tuesday,n.,1
Tues.,n.,1
Tue.,n.,1
tug,v./n.,3
tug-of-war,n.,4
tuition,n.,5
tulip,n.,3
tumble,v./n.,3
tummy,n.,1
tumor,n.,6
tuna,n.,5
tune,n./v.,3
tunnel,n./v.,2
turkey,n.,2
turmoil,n.,6
turn,v./n.,1
turtle,n.,2
tutor,n./v.,3
twelve,n./adj.,1
twenty,n./adj.,1
twice,adv.,1
twig,n.,3
twilight,n.,6
twin,n.,3
twinkle,v./n.,4
twist,v./n.,3
two,n./adj.,1
type,n.,2
type,v.,2
typewriter,n.,3
typhoon,n.,2
typical,adj.,3
typist,n.,4
tyranny,n.,6
tyrant,n.,5
